mode,date,tap,loc,count
bus,20160812,off,2291,278
bus,20160812,off,2290,2145
bus,20160812,off,2297,162
bus,20160812,off,2296,231
bus,20160812,off,2295,252
bus,20160812,off,2294,56
bus,20160812,off,2190,1290
bus,20160812,off,2191,358
bus,20160812,off,2192,757
bus,20160812,off,2193,1231
bus,20160812,off,2194,3589
bus,20160812,off,2161,910
bus,20160812,off,2196,1679
bus,20160812,off,2197,489
bus,20160812,off,2198,266
bus,20160812,off,2199,860
bus,20160812,off,2560,6776
bus,20160812,off,2200,7623
bus,20160812,off,2050,9759
bus,20160812,off,2128,435
bus,20160812,off,2204,5645
bus,20160812,off,2205,568
bus,20160812,off,2057,536
bus,20160812,off,2207,1796
bus,20160812,off,2208,1157
bus,20160812,off,2209,866
bus,20160812,off,2565,1390
bus,20160812,off,2564,976
bus,20160812,off,2567,1276
bus,20160812,off,2566,1588
bus,20160812,off,2118,2109
bus,20160812,off,2119,179
bus,20160812,off,2263,1214
bus,20160812,off,2110,1332
bus,20160812,off,2111,3261
bus,20160812,off,2112,5558
bus,20160812,off,2113,11554
bus,20160812,off,2114,2286
bus,20160812,off,2115,1367
bus,20160812,off,2116,1195
bus,20160812,off,2117,1406
bus,20160812,off,2330,886
bus,20160812,off,2773,145
bus,20160812,off,2264,478
bus,20160812,off,2752,58
bus,20160812,off,2122,5414
bus,20160812,off,2229,1035
bus,20160812,off,2334,72
bus,20160812,off,2335,361
bus,20160812,off,2213,867
bus,20160812,off,2212,1301
bus,20160812,off,2211,2193
bus,20160812,off,2210,2080
bus,20160812,off,2217,3021
bus,20160812,off,2216,4745
bus,20160812,off,2214,591
bus,20160812,off,2158,565
bus,20160812,off,2219,775
bus,20160812,off,2218,288
bus,20160812,off,2265,261
bus,20160812,off,2220,7776
bus,20160812,off,2150,22101
bus,20160812,off,2024,2871
bus,20160812,off,2025,1427
bus,20160812,off,2026,11032
bus,20160812,off,2027,2207
bus,20160812,off,2020,4564
bus,20160812,off,2021,7324
bus,20160812,off,2022,21603
bus,20160812,off,2023,1432
bus,20160812,off,2103,2083
bus,20160812,off,2102,473
bus,20160812,off,2101,2105
bus,20160812,off,2100,7003
bus,20160812,off,2028,780
bus,20160812,off,2029,1959
bus,20160812,off,2105,69
bus,20160812,off,2104,97
bus,20160812,off,2232,1930
bus,20160812,off,2750,4443
bus,20160812,off,2151,3143
bus,20160812,off,2234,1977
bus,20160812,off,2519,1145
bus,20160812,off,2570,878
bus,20160812,off,2528,1030
bus,20160812,off,2758,72
bus,20160812,off,2136,1539
bus,20160812,off,2137,1899
bus,20160812,off,2134,5863
bus,20160812,off,2135,5722
bus,20160812,off,2132,813
bus,20160812,off,2133,1281
bus,20160812,off,2130,325
bus,20160812,off,2131,2875
bus,20160812,off,2226,440
bus,20160812,off,2227,242
bus,20160812,off,2224,898
bus,20160812,off,2225,211
bus,20160812,off,2222,988
bus,20160812,off,2223,640
bus,20160812,off,2138,1896
bus,20160812,off,2221,1512
bus,20160812,off,2037,6686
bus,20160812,off,2036,3279
bus,20160812,off,2035,14045
bus,20160812,off,2034,5344
bus,20160812,off,2033,10579
bus,20160812,off,2032,8170
bus,20160812,off,2031,22255
bus,20160812,off,2030,2061
bus,20160812,off,2749,374
bus,20160812,off,2506,468
bus,20160812,off,2505,297
bus,20160812,off,2292,825
bus,20160812,off,2251,977
bus,20160812,off,2039,4840
bus,20160812,off,2038,1619
bus,20160812,off,2756,662
bus,20160812,off,2759,691
bus,20160812,off,2206,1566
bus,20160812,off,2518,1547
bus,20160812,off,2558,336
bus,20160812,off,2250,6931
bus,20160812,off,2530,1493
bus,20160812,off,2780,1206
bus,20160812,off,2121,3298
bus,20160812,off,2120,2169
bus,20160812,off,2088,8910
bus,20160812,off,2089,7728
bus,20160812,off,2125,3455
bus,20160812,off,2228,1136
bus,20160812,off,2127,2115
bus,20160812,off,2126,2351
bus,20160812,off,2082,142
bus,20160812,off,2083,71
bus,20160812,off,2080,47
bus,20160812,off,2081,238
bus,20160812,off,2086,2646
bus,20160812,off,2087,1986
bus,20160812,off,2084,497
bus,20160812,off,2085,1322
bus,20160812,off,2000,135589
bus,20160812,off,2007,5772
bus,20160812,off,2533,164
bus,20160812,off,2008,7544
bus,20160812,off,2009,2354
bus,20160812,off,2763,1642
bus,20160812,off,2754,94
bus,20160813,on,2095,3340
bus,20160813,on,2094,183
bus,20160813,on,2097,923
bus,20160813,on,2096,595
bus,20160813,on,2090,1687
bus,20160813,on,2093,2066
bus,20160813,on,2092,274
bus,20160813,on,2099,4405
bus,20160813,on,2323,146
bus,20160813,on,2322,57
bus,20160813,on,2527,85
bus,20160813,on,2320,295
bus,20160813,on,2325,58
bus,20160813,on,2324,157
bus,20160813,on,2230,103
bus,20160813,on,2529,339
bus,20160813,on,2170,4443
bus,20160813,on,2154,2803
bus,20160813,on,2155,1779
bus,20160813,on,2156,36
bus,20160813,on,2171,281
bus,20160813,on,2019,930
bus,20160813,on,2018,2433
bus,20160813,on,2152,476
bus,20160813,on,2153,2191
bus,20160813,on,2015,1355
bus,20160813,on,2745,181
bus,20160813,on,2017,4668
bus,20160813,on,2016,2308
bus,20160813,on,2011,1306
bus,20160813,on,2010,11061
bus,20160813,on,2308,234
bus,20160813,on,2767,500
bus,20160813,on,2747,431
bus,20160813,on,2525,262
bus,20160813,on,2508,282
bus,20160813,on,2262,126
bus,20160813,on,2760,850
bus,20160813,on,2263,564
bus,20160813,on,2260,238
bus,20160813,on,2515,148
bus,20160813,on,2261,1218
bus,20160813,on,2179,36
bus,20160813,on,2761,629
bus,20160813,on,2318,54
bus,20160813,on,2316,54
bus,20160813,on,2317,110
bus,20160813,on,2315,108
bus,20160813,on,2502,525
bus,20160813,on,2068,1573
bus,20160813,on,2069,378
bus,20160813,on,2145,1947
bus,20160813,on,2144,853
bus,20160813,on,-1,337
bus,20160813,on,2142,1148
bus,20160813,on,2141,1228
bus,20160813,on,2140,949
bus,20160813,on,2060,2601
bus,20160813,on,2061,147
bus,20160813,on,2062,499
bus,20160813,on,2063,425
bus,20160813,on,2064,455
bus,20160813,on,2065,3536
bus,20160813,on,2066,2790
bus,20160813,on,2067,5087
bus,20160813,on,2770,2980
bus,20160813,on,2777,84
bus,20160813,on,2766,216
bus,20160813,on,2768,952
bus,20160813,on,2231,44
bus,20160813,on,2753,45
bus,20160813,on,2517,143
bus,20160813,on,2147,984
bus,20160813,on,2500,1589
bus,20160813,on,2146,365
bus,20160813,on,2300,838
bus,20160813,on,2303,445
bus,20160813,on,2302,498
bus,20160813,on,2305,264
bus,20160813,on,2304,427
bus,20160813,on,2307,56
bus,20160813,on,2306,90
bus,20160813,on,2173,173
bus,20160813,on,2079,59
bus,20160813,on,2108,269
bus,20160813,on,2176,1872
bus,20160813,on,2177,284
bus,20160813,on,2073,176
bus,20160813,on,2072,461
bus,20160813,on,2071,60
bus,20160813,on,2070,203
bus,20160813,on,2077,1062
bus,20160813,on,2076,227
bus,20160813,on,2075,391
bus,20160813,on,2074,457
bus,20160813,on,2289,547
bus,20160813,on,2769,72
bus,20160813,on,2283,239
bus,20160813,on,2259,1064
bus,20160813,on,2559,138
bus,20160813,on,2280,375
bus,20160813,on,2281,183
bus,20160813,on,2282,106
bus,20160813,on,2258,44
bus,20160813,on,2284,300
bus,20160813,on,2285,249
bus,20160813,on,2765,83
bus,20160813,on,2287,461
bus,20160813,on,2257,760
bus,20160813,on,2526,178
bus,20160813,on,2256,1105
bus,20160813,on,2516,63
bus,20160813,on,2046,2170
bus,20160813,on,2047,2871
bus,20160813,on,2044,770
bus,20160813,on,2045,616
bus,20160813,on,2042,6522
bus,20160813,on,2043,355
bus,20160813,on,2040,3713
bus,20160813,on,2041,1822
bus,20160813,on,2028,730
bus,20160813,on,2048,339
bus,20160813,on,2049,899
bus,20160813,on,2168,1348
bus,20160813,on,2166,1498
bus,20160813,on,2165,1801
bus,20160813,on,2164,643
bus,20160813,on,2167,211
bus,20160813,on,2148,5533
bus,20160813,on,2161,289
bus,20160813,on,2160,1383
bus,20160813,on,2163,285
bus,20160813,on,2162,403
bus,20160813,on,2143,55
bus,20160813,on,2299,628
bus,20160813,on,2298,185
bus,20160813,on,2292,203
bus,20160813,on,2291,141
bus,20160813,on,2290,1056
bus,20160813,on,2297,70
bus,20160813,on,2296,122
bus,20160813,on,2295,87
bus,20160813,on,2528,263
bus,20160813,on,2190,555
bus,20160813,on,2191,170
bus,20160813,on,2192,463
bus,20160813,on,2193,706
bus,20160813,on,2194,2883
bus,20160813,on,2195,295
bus,20160813,on,2196,818
bus,20160813,on,2197,252
bus,20160813,on,2198,100
bus,20160813,on,2199,411
bus,20160813,on,2560,3335
bus,20160813,on,2200,3926
bus,20160813,on,2050,6152
bus,20160813,on,2203,1267
bus,20160813,on,2204,4126
bus,20160813,on,2205,245
bus,20160813,on,2057,284
bus,20160813,on,2207,788
bus,20160813,on,2208,559
bus,20160813,on,2209,407
bus,20160813,on,2565,511
bus,20160813,on,2564,397
bus,20160813,on,2567,406
bus,20160813,on,2566,582
bus,20160813,on,2118,890
bus,20160813,on,2119,43
bus,20160813,on,2110,521
bus,20160813,on,2111,1550
bus,20160813,on,2112,3107
bus,20160813,on,2113,4932
bus,20160813,on,2114,1105
bus,20160813,on,2115,796
bus,20160813,on,2116,402
bus,20160813,on,2117,945
bus,20160813,on,2029,1335
bus,20160813,on,2264,42
bus,20160813,on,2122,3279
bus,20160813,on,2229,237
bus,20160813,on,2213,194
bus,20160813,on,2212,392
bus,20160813,on,2211,909
bus,20160813,on,2210,865
bus,20160813,on,2217,1338
bus,20160813,on,2216,3076
bus,20160813,on,2214,107
bus,20160813,on,2158,37
bus,20160813,on,2219,452
bus,20160813,on,2218,103
bus,20160813,on,2220,3927
bus,20160813,on,2150,10934
bus,20160813,on,2024,2440
bus,20160813,on,2025,759
bus,20160813,on,2026,11418
bus,20160813,on,2027,882
bus,20160813,on,2020,3138
bus,20160813,on,2021,6610
bus,20160813,on,2022,16946
bus,20160813,on,2023,623
bus,20160813,on,2103,1120
bus,20160813,on,2102,324
bus,20160813,on,2101,1213
bus,20160813,on,2100,4309
bus,20160813,on,2107,536
bus,20160813,on,2106,531
bus,20160813,on,2759,207
bus,20160813,on,2232,407
bus,20160813,on,2750,1418
bus,20160813,on,2151,999
bus,20160813,on,2234,455
bus,20160813,on,2519,198
bus,20160813,on,2570,211
bus,20160813,on,2136,397
bus,20160813,on,2137,1053
bus,20160813,on,2134,4901
bus,20160813,on,2135,3526
bus,20160813,on,2132,402
bus,20160813,on,2133,657
bus,20160813,on,2130,135
bus,20160813,on,2131,1676
bus,20160813,on,2226,90
bus,20160813,on,2227,63
bus,20160813,on,2224,283
bus,20160813,on,2225,43
bus,20160813,on,2222,557
bus,20160813,on,2223,146
bus,20160813,on,2138,822
bus,20160813,on,2221,512
bus,20160813,on,2037,4866
bus,20160813,on,2036,2626
bus,20160813,on,2035,9909
bus,20160813,on,2034,5114
bus,20160813,on,2033,6711
bus,20160813,on,2032,6520
bus,20160813,on,2031,10700
bus,20160813,on,2030,1582
bus,20160813,on,2749,160
bus,20160813,on,2506,208
bus,20160813,on,2505,87
bus,20160813,on,2251,231
bus,20160813,on,2039,2875
bus,20160813,on,2038,2100
bus,20160813,on,2756,105
bus,20160813,on,2206,938
bus,20160813,on,2518,481
bus,20160813,on,2558,126
bus,20160813,on,2250,2874
bus,20160813,on,2530,270
bus,20160813,on,2780,1108
bus,20160813,on,2121,1494
bus,20160813,on,2120,419
bus,20160813,on,2088,5714
bus,20160813,on,2089,4246
bus,20160813,on,2125,817
bus,20160813,on,2228,632
bus,20160813,on,2127,1028
bus,20160813,on,2126,503
bus,20160813,on,2082,40
bus,20160813,on,2128,50
bus,20160813,on,2233,174
bus,20160813,on,2081,42
bus,20160813,on,2086,793
bus,20160813,on,2087,793
bus,20160813,on,2084,145
bus,20160813,on,2085,458
bus,20160813,on,2000,68903
bus,20160813,on,2007,4236
bus,20160813,on,2008,1565
bus,20160813,on,2009,1769
bus,20160813,on,2763,358
bus,20160813,off,2095,3433
bus,20160813,off,2094,212
bus,20160813,off,2097,873
bus,20160813,off,2096,546
bus,20160813,off,2090,1552
bus,20160813,off,2093,1994
bus,20160813,off,2092,333
bus,20160813,off,2099,3921
bus,20160813,off,2323,171
bus,20160813,off,2322,47
bus,20160813,off,2527,93
bus,20160813,off,2320,264
bus,20160813,off,2327,38
bus,20160813,off,2325,54
bus,20160813,off,2324,144
bus,20160813,off,2230,130
bus,20160813,off,2529,333
bus,20160813,off,2170,4390
bus,20160813,off,2154,2850
bus,20160813,off,2155,1675
bus,20160813,off,2171,302
bus,20160813,off,2019,836
bus,20160813,off,2018,2649
bus,20160813,off,2152,365
bus,20160813,off,2153,1996
bus,20160813,off,2015,1319
bus,20160813,off,2745,139
bus,20160813,off,2017,3408
bus,20160813,off,2016,1979
bus,20160813,off,2011,1070
bus,20160813,off,2010,13639
bus,20160813,off,2767,628
bus,20160813,off,2747,444
bus,20160813,off,2525,255
bus,20160813,off,2508,278
bus,20160813,off,2262,99
bus,20160813,off,2760,861
bus,20160813,off,2263,586
bus,20160813,off,2260,256
bus,20160813,off,2515,130
bus,20160813,off,2261,1164
bus,20160813,off,2761,551
bus,20160813,off,2318,49
bus,20160813,off,2316,38
bus,20160813,off,2317,95
bus,20160813,off,2315,128
bus,20160813,off,2502,523
bus,20160813,off,2068,1479
bus,20160813,off,2069,348
bus,20160813,off,2145,2077
bus,20160813,off,2144,911
bus,20160813,off,-1,18447
bus,20160813,off,2142,1334
bus,20160813,off,2141,1262
bus,20160813,off,2140,1033
bus,20160813,off,2060,2201
bus,20160813,off,2061,128
bus,20160813,off,2062,442
bus,20160813,off,2063,408
bus,20160813,off,2064,359
bus,20160813,off,2065,3566
bus,20160813,off,2066,2580
bus,20160813,off,2067,4720
bus,20160813,off,2770,2854
bus,20160813,off,2777,85
bus,20160813,off,2766,264
bus,20160813,off,2768,898
bus,20160813,off,2753,42
bus,20160813,off,2517,142
bus,20160813,off,2147,895
bus,20160813,off,2500,1554
bus,20160813,off,2146,328
bus,20160813,off,2300,781
bus,20160813,off,2303,433
bus,20160813,off,2302,487
bus,20160813,off,2305,293
bus,20160813,off,2304,364
bus,20160813,off,2307,85
bus,20160813,off,2306,78
bus,20160813,off,2173,162
bus,20160813,off,2079,53
bus,20160813,off,2027,1019
bus,20160813,off,2176,1777
bus,20160813,off,2177,314
bus,20160813,off,2073,183
bus,20160813,off,2072,377
bus,20160813,off,2071,77
bus,20160813,off,2070,193
bus,20160813,off,2077,1025
bus,20160813,off,2076,257
bus,20160813,off,2075,409
bus,20160813,off,2074,462
bus,20160813,off,2289,497
bus,20160813,off,2769,83
bus,20160813,off,2283,216
bus,20160813,off,2259,1038
bus,20160813,off,2559,108
bus,20160813,off,2280,384
bus,20160813,off,2281,172
bus,20160813,off,2282,92
bus,20160813,off,2258,40
bus,20160813,off,2284,309
bus,20160813,off,2285,243
bus,20160813,off,2765,78
bus,20160813,off,2287,439
bus,20160813,off,2257,748
bus,20160813,off,2526,198
bus,20160813,off,2256,1034
bus,20160813,off,2516,53
bus,20160813,off,2046,2049
bus,20160813,off,2047,2602
bus,20160813,off,2044,721
bus,20160813,off,2045,517
bus,20160813,off,2042,6155
bus,20160813,off,2043,266
bus,20160813,off,2040,3158
bus,20160813,off,2041,1774
bus,20160813,off,2028,503
bus,20160813,off,2048,934
bus,20160813,off,2049,1202
bus,20160813,off,2168,1204
bus,20160813,off,2166,1426
bus,20160813,off,2165,1861
bus,20160813,off,2164,555
bus,20160813,off,2167,220
bus,20160813,off,2148,5300
bus,20160813,off,2161,277
bus,20160813,off,2160,1356
bus,20160813,off,2163,193
bus,20160813,off,2162,361
bus,20160813,off,2143,61
bus,20160813,off,2299,543
bus,20160813,off,2298,166
bus,20160813,off,2292,194
bus,20160813,off,2291,134
bus,20160813,off,2290,1077
bus,20160813,off,2297,55
bus,20160813,off,2296,157
bus,20160813,off,2295,82
bus,20160813,off,2528,262
bus,20160813,off,2190,519
bus,20160813,off,2191,166
bus,20160813,off,2192,494
bus,20160813,off,2193,851
bus,20160813,off,2194,2619
bus,20160813,off,2195,327
bus,20160813,off,2196,836
bus,20160813,off,2197,243
bus,20160813,off,2198,69
bus,20160813,off,2199,385
bus,20160813,off,2560,3343
bus,20160813,off,2200,3759
bus,20160813,off,2050,5368
bus,20160813,off,2203,1005
bus,20160813,off,2204,4122
bus,20160813,off,2205,280
bus,20160813,off,2057,218
bus,20160813,off,2207,805
bus,20160813,off,2208,477
bus,20160813,off,2209,356
bus,20160813,off,2565,505
bus,20160813,off,2564,366
bus,20160813,off,2567,403
bus,20160813,off,2566,559
bus,20160813,off,2118,886
bus,20160813,off,2119,39
bus,20160813,off,2110,514
bus,20160813,off,2111,1396
bus,20160813,off,2112,3013
bus,20160813,off,2113,4622
bus,20160813,off,2114,1007
bus,20160813,off,2115,700
bus,20160813,off,2116,368
bus,20160813,off,2117,750
bus,20160813,off,2029,1351
bus,20160813,off,2264,37
bus,20160813,off,2122,3239
bus,20160813,off,2213,180
bus,20160813,off,2212,398
bus,20160813,off,2211,832
bus,20160813,off,2210,808
bus,20160813,off,2217,1363
bus,20160813,off,2216,2931
bus,20160813,off,2214,84
bus,20160813,off,2206,979
bus,20160813,off,2219,402
bus,20160813,off,2218,144
bus,20160813,off,2220,3932
bus,20160813,off,2150,10269
bus,20160813,off,2024,2215
bus,20160813,off,2025,1002
bus,20160813,off,2026,10594
bus,20160813,off,2108,226
bus,20160813,off,2020,2824
bus,20160813,off,2021,6633
bus,20160813,off,2022,16046
bus,20160813,off,2023,828
bus,20160813,off,2103,1136
bus,20160813,off,2102,235
bus,20160813,off,2101,1110
bus,20160813,off,2100,4024
bus,20160813,off,2107,494
bus,20160813,off,2106,537
bus,20160813,off,2759,195
bus,20160813,off,2232,442
bus,20160813,off,2750,1440
bus,20160813,off,2151,1064
bus,20160813,off,2234,414
bus,20160813,off,2519,186
bus,20160813,off,2570,197
bus,20160813,off,2136,774
bus,20160813,off,2137,1001
bus,20160813,off,2134,4411
bus,20160813,off,2135,3022
bus,20160813,off,2132,500
bus,20160813,off,2133,698
bus,20160813,off,2130,185
bus,20160813,off,2131,1652
bus,20160813,off,2226,95
bus,20160813,off,2227,83
bus,20160813,off,2224,310
bus,20160813,off,2222,526
bus,20160813,off,2223,164
bus,20160813,off,2138,889
bus,20160813,off,2221,506
bus,20160813,off,2037,5171
bus,20160813,off,2036,1895
bus,20160813,off,2035,9645
bus,20160813,off,2034,4470
bus,20160813,off,2033,6324
bus,20160813,off,2032,5909
bus,20160813,off,2031,9895
bus,20160813,off,2030,1459
bus,20160813,off,2749,136
bus,20160813,off,2506,184
bus,20160813,off,2505,75
bus,20160813,off,2251,260
bus,20160813,off,2039,2731
bus,20160813,off,2038,979
bus,20160813,off,2756,99
bus,20160813,off,2308,227
bus,20160813,off,2518,466
bus,20160813,off,2558,123
bus,20160813,off,2250,2792
bus,20160813,off,2530,256
bus,20160813,off,2780,1097
bus,20160813,off,2121,1495
bus,20160813,off,2120,404
bus,20160813,off,2088,5187
bus,20160813,off,2089,3888
bus,20160813,off,2125,657
bus,20160813,off,2228,583
bus,20160813,off,2127,1084
bus,20160813,off,2126,482
bus,20160813,off,2082,36
bus,20160813,off,2128,61
bus,20160813,off,2233,154
bus,20160813,off,2229,239
bus,20160813,off,2086,811
bus,20160813,off,2087,716
bus,20160813,off,2084,155
bus,20160813,off,2085,353
bus,20160813,off,2000,65424
bus,20160813,off,2007,3364
bus,20160813,off,2008,3710
bus,20160813,off,2009,1493
bus,20160813,off,2763,372
train,20160808,on,Jannali Station,2753
train,20160808,on,Waterfall Station,384
train,20160808,on,Bankstown Station,8341
train,20160808,on,Dundas Station,234
train,20160808,on,Springwood Station,1292
train,20160808,on,Bowral Station,251
train,20160808,on,Birrong Station,1072
train,20160808,on,Waratah Station,119
train,20160808,on,Glenbrook Station,515
train,20160808,on,Heathcote Station,559
train,20160808,on,Allawah Station,2837
train,20160808,on,Lewisham Station,2501
train,20160808,on,Helensburgh Station,596
train,20160808,on,Port Kembla Station,66
